positive label,label tax group,pool label,pool tax group,Baltimore,N in class,Features,k,AUC
Phasianidae,family,Aves,class,DNA,46,DNA,2,0.719
Phasianidae,family,Aves,class,DNA,46,DNA,3,0.823
Phasianidae,family,Aves,class,DNA,46,DNA,4,0.688
Phasianidae,family,Aves,class,DNA,46,DNA,5,0.781
Phasianidae,family,Aves,class,DNA,46,DNA,6,0.823
Phasianidae,family,Aves,class,DNA,46,DNA,7,0.865
Phasianidae,family,Aves,class,DNA,46,DNA,8,0.75
Phasianidae,family,Aves,class,DNA,46,DNA,9,0.688
Phasianidae,family,Aves,class,DNA,46,AA,1,0.875
Phasianidae,family,Aves,class,DNA,46,AA,2,0.813
Phasianidae,family,Aves,class,DNA,46,AA,3,0.844
Phasianidae,family,Aves,class,DNA,46,AA,4,0.938
Phasianidae,family,Aves,class,DNA,46,PC,1,0.573
Phasianidae,family,Aves,class,DNA,46,PC,2,0.656
Phasianidae,family,Aves,class,DNA,46,PC,3,0.802
Phasianidae,family,Aves,class,DNA,46,PC,4,0.854
Phasianidae,family,Aves,class,DNA,46,PC,5,0.958
Phasianidae,family,Aves,class,DNA,46,PC,6,0.948
Phasianidae,family,Aves,class,DNA,46,Domains,0,0.862
Galliformes,order,Aves,class,DNA,48,DNA,1,0.74
Galliformes,order,Aves,class,DNA,48,DNA,2,0.844
Galliformes,order,Aves,class,DNA,48,DNA,3,0.854
Galliformes,order,Aves,class,DNA,48,DNA,4,0.969
Galliformes,order,Aves,class,DNA,48,DNA,5,0.958
Galliformes,order,Aves,class,DNA,48,DNA,6,0.958
Galliformes,order,Aves,class,DNA,48,DNA,7,0.958
Galliformes,order,Aves,class,DNA,48,DNA,8,0.958
Galliformes,order,Aves,class,DNA,48,DNA,9,0.969
Galliformes,order,Aves,class,DNA,48,AA,1,0.905
Galliformes,order,Aves,class,DNA,48,AA,2,0.881
Galliformes,order,Aves,class,DNA,48,AA,3,0.976
Galliformes,order,Aves,class,DNA,48,AA,4,0.976
Galliformes,order,Aves,class,DNA,48,PC,1,0.571
Galliformes,order,Aves,class,DNA,48,PC,2,0.94
Galliformes,order,Aves,class,DNA,48,PC,3,0.857
Galliformes,order,Aves,class,DNA,48,PC,4,0.917
Galliformes,order,Aves,class,DNA,48,PC,5,0.917
Galliformes,order,Aves,class,DNA,48,PC,6,0.976
Galliformes,order,Aves,class,DNA,48,Domains,0,0.935
Aves,class,Chordata,phylum,DNA,123,DNA,1,0.718
Aves,class,Chordata,phylum,DNA,123,DNA,2,0.826
Aves,class,Chordata,phylum,DNA,123,DNA,3,0.749
Aves,class,Chordata,phylum,DNA,123,DNA,4,0.698
Aves,class,Chordata,phylum,DNA,123,DNA,5,0.839
Aves,class,Chordata,phylum,DNA,123,DNA,6,0.864
Aves,class,Chordata,phylum,DNA,123,DNA,7,0.867
Aves,class,Chordata,phylum,DNA,123,DNA,8,0.898
Aves,class,Chordata,phylum,DNA,123,DNA,9,0.908
Aves,class,Chordata,phylum,DNA,123,AA,1,0.934
Aves,class,Chordata,phylum,DNA,123,AA,2,0.895
Aves,class,Chordata,phylum,DNA,123,AA,3,0.901
Aves,class,Chordata,phylum,DNA,123,AA,4,0.946
Aves,class,Chordata,phylum,DNA,123,PC,1,0.757
Aves,class,Chordata,phylum,DNA,123,PC,2,0.823
Aves,class,Chordata,phylum,DNA,123,PC,3,0.906
Aves,class,Chordata,phylum,DNA,123,PC,4,0.924
Aves,class,Chordata,phylum,DNA,123,PC,5,0.966
Aves,class,Chordata,phylum,DNA,123,PC,6,0.97
Aves,class,Chordata,phylum,DNA,123,Domains,0,0.914
Chordata,phylum,Metazoa,kingdom,DNA,250,DNA,1,0.674
Chordata,phylum,Metazoa,kingdom,DNA,250,DNA,2,0.855
Chordata,phylum,Metazoa,kingdom,DNA,250,DNA,3,0.942
Chordata,phylum,Metazoa,kingdom,DNA,250,DNA,4,0.913
Chordata,phylum,Metazoa,kingdom,DNA,250,DNA,5,0.942
Chordata,phylum,Metazoa,kingdom,DNA,250,DNA,6,0.953
Chordata,phylum,Metazoa,kingdom,DNA,250,DNA,7,0.962
Chordata,phylum,Metazoa,kingdom,DNA,250,DNA,8,0.965
Chordata,phylum,Metazoa,kingdom,DNA,250,DNA,9,0.961
Chordata,phylum,Metazoa,kingdom,DNA,250,AA,1,0.961
Chordata,phylum,Metazoa,kingdom,DNA,250,AA,2,0.964
Chordata,phylum,Metazoa,kingdom,DNA,250,AA,3,0.97
Chordata,phylum,Metazoa,kingdom,DNA,250,AA,4,0.929
Chordata,phylum,Metazoa,kingdom,DNA,250,PC,1,0.862
Chordata,phylum,Metazoa,kingdom,DNA,250,PC,2,0.907
Chordata,phylum,Metazoa,kingdom,DNA,250,PC,3,0.913
Chordata,phylum,Metazoa,kingdom,DNA,250,PC,4,0.974
Chordata,phylum,Metazoa,kingdom,DNA,250,PC,5,0.927
Chordata,phylum,Metazoa,kingdom,DNA,250,PC,6,0.948
Chordata,phylum,Metazoa,kingdom,DNA,250,Domains,0,0.954
Noctuidae,family,Lepidoptera,order,DNA,43,DNA,1,0.841
Noctuidae,family,Lepidoptera,order,DNA,43,DNA,2,0.943
Noctuidae,family,Lepidoptera,order,DNA,43,DNA,3,0.966
Noctuidae,family,Lepidoptera,order,DNA,43,DNA,4,0.989
Noctuidae,family,Lepidoptera,order,DNA,43,DNA,5,0.977
Noctuidae,family,Lepidoptera,order,DNA,43,DNA,6,0.989
Noctuidae,family,Lepidoptera,order,DNA,43,DNA,7,1.0
Noctuidae,family,Lepidoptera,order,DNA,43,DNA,8,0.966
Noctuidae,family,Lepidoptera,order,DNA,43,DNA,9,0.932
Noctuidae,family,Lepidoptera,order,DNA,43,AA,1,0.857
Noctuidae,family,Lepidoptera,order,DNA,43,AA,2,0.909
Noctuidae,family,Lepidoptera,order,DNA,43,AA,3,0.896
Noctuidae,family,Lepidoptera,order,DNA,43,AA,4,0.987
Noctuidae,family,Lepidoptera,order,DNA,43,PC,1,0.857
Noctuidae,family,Lepidoptera,order,DNA,43,PC,2,0.883
Noctuidae,family,Lepidoptera,order,DNA,43,PC,3,0.974
Noctuidae,family,Lepidoptera,order,DNA,43,PC,4,0.974
Noctuidae,family,Lepidoptera,order,DNA,43,PC,5,0.974
Noctuidae,family,Lepidoptera,order,DNA,43,PC,6,1.0
Noctuidae,family,Lepidoptera,order,DNA,43,Domains,0,1.0
Lepidoptera,order,Insecta,class,DNA,118,DNA,1,0.681
Lepidoptera,order,Insecta,class,DNA,118,DNA,2,0.965
Lepidoptera,order,Insecta,class,DNA,118,DNA,3,1.0
Lepidoptera,order,Insecta,class,DNA,118,DNA,4,1.0
Lepidoptera,order,Insecta,class,DNA,118,DNA,5,1.0
Lepidoptera,order,Insecta,class,DNA,118,DNA,6,1.0
Lepidoptera,order,Insecta,class,DNA,118,DNA,7,1.0
Lepidoptera,order,Insecta,class,DNA,118,DNA,8,1.0
Lepidoptera,order,Insecta,class,DNA,118,DNA,9,1.0
Lepidoptera,order,Insecta,class,DNA,118,AA,1,0.976
Lepidoptera,order,Insecta,class,DNA,118,AA,2,0.998
Lepidoptera,order,Insecta,class,DNA,118,AA,3,1.0
Lepidoptera,order,Insecta,class,DNA,118,AA,4,1.0
Lepidoptera,order,Insecta,class,DNA,118,PC,1,0.876
Lepidoptera,order,Insecta,class,DNA,118,PC,2,0.916
Lepidoptera,order,Insecta,class,DNA,118,PC,3,0.992
Lepidoptera,order,Insecta,class,DNA,118,PC,4,0.998
Lepidoptera,order,Insecta,class,DNA,118,PC,5,1.0
Lepidoptera,order,Insecta,class,DNA,118,PC,6,0.976
Lepidoptera,order,Insecta,class,DNA,118,Domains,0,1.0
Libellulidae,family,Insecta,class,DNA,30,DNA,1,0.344
Libellulidae,family,Insecta,class,DNA,30,DNA,2,0.859
Libellulidae,family,Insecta,class,DNA,30,DNA,3,0.703
Libellulidae,family,Insecta,class,DNA,30,DNA,4,0.875
Libellulidae,family,Insecta,class,DNA,30,DNA,5,0.875
Libellulidae,family,Insecta,class,DNA,30,DNA,6,0.906
Libellulidae,family,Insecta,class,DNA,30,DNA,7,0.875
Libellulidae,family,Insecta,class,DNA,30,DNA,8,0.812
Libellulidae,family,Insecta,class,DNA,30,DNA,9,0.609
Libellulidae,family,Insecta,class,DNA,30,AA,1,0.797
Libellulidae,family,Insecta,class,DNA,30,AA,2,0.938
Libellulidae,family,Insecta,class,DNA,30,AA,3,0.438
Libellulidae,family,Insecta,class,DNA,30,AA,4,0.859
Libellulidae,family,Insecta,class,DNA,30,PC,1,0.906
Libellulidae,family,Insecta,class,DNA,30,PC,2,0.797
Libellulidae,family,Insecta,class,DNA,30,PC,3,0.859
Libellulidae,family,Insecta,class,DNA,30,PC,4,0.391
Libellulidae,family,Insecta,class,DNA,30,PC,5,0.484
Libellulidae,family,Insecta,class,DNA,30,PC,6,0.719
Libellulidae,family,Insecta,class,DNA,30,Domains,0,0.911
Odonata,order,Insecta,class,DNA,49,DNA,1,0.187
Odonata,order,Insecta,class,DNA,49,DNA,2,0.747
Odonata,order,Insecta,class,DNA,49,DNA,3,0.725
Odonata,order,Insecta,class,DNA,49,DNA,4,0.901
Odonata,order,Insecta,class,DNA,49,DNA,5,0.956
Odonata,order,Insecta,class,DNA,49,DNA,6,0.967
Odonata,order,Insecta,class,DNA,49,DNA,7,0.945
Odonata,order,Insecta,class,DNA,49,DNA,8,0.538
Odonata,order,Insecta,class,DNA,49,DNA,9,0.495
Odonata,order,Insecta,class,DNA,49,AA,1,0.879
Odonata,order,Insecta,class,DNA,49,AA,2,0.912
Odonata,order,Insecta,class,DNA,49,AA,3,0.648
Odonata,order,Insecta,class,DNA,49,AA,4,0.802
Odonata,order,Insecta,class,DNA,49,PC,1,0.89
Odonata,order,Insecta,class,DNA,49,PC,2,0.835
Odonata,order,Insecta,class,DNA,49,PC,3,0.835
Odonata,order,Insecta,class,DNA,49,PC,4,0.692
Odonata,order,Insecta,class,DNA,49,PC,5,0.56
Odonata,order,Insecta,class,DNA,49,PC,6,0.813
Odonata,order,Insecta,class,DNA,49,Domains,0,0.889
Insecta,class,Arthropoda,phylum,DNA,229,DNA,1,0.73
Insecta,class,Arthropoda,phylum,DNA,229,DNA,2,0.83
Insecta,class,Arthropoda,phylum,DNA,229,DNA,3,0.841
Insecta,class,Arthropoda,phylum,DNA,229,DNA,4,0.905
Insecta,class,Arthropoda,phylum,DNA,229,DNA,5,0.931
Insecta,class,Arthropoda,phylum,DNA,229,DNA,6,0.936
Insecta,class,Arthropoda,phylum,DNA,229,DNA,7,0.923
Insecta,class,Arthropoda,phylum,DNA,229,DNA,8,0.885
Insecta,class,Arthropoda,phylum,DNA,229,DNA,9,0.873
Insecta,class,Arthropoda,phylum,DNA,229,AA,1,0.84
Insecta,class,Arthropoda,phylum,DNA,229,AA,2,0.832
Insecta,class,Arthropoda,phylum,DNA,229,AA,3,0.914
Insecta,class,Arthropoda,phylum,DNA,229,AA,4,0.873
Insecta,class,Arthropoda,phylum,DNA,229,PC,1,0.756
Insecta,class,Arthropoda,phylum,DNA,229,PC,2,0.811
Insecta,class,Arthropoda,phylum,DNA,229,PC,3,0.897
Insecta,class,Arthropoda,phylum,DNA,229,PC,4,0.873
Insecta,class,Arthropoda,phylum,DNA,229,PC,5,0.853
Insecta,class,Arthropoda,phylum,DNA,229,PC,6,0.932
Insecta,class,Arthropoda,phylum,DNA,229,Domains,0,0.847
Arthropoda,phylum,Metazoa,kingdom,DNA,250,DNA,1,0.735
Arthropoda,phylum,Metazoa,kingdom,DNA,250,DNA,2,0.803
Arthropoda,phylum,Metazoa,kingdom,DNA,250,DNA,3,0.851
Arthropoda,phylum,Metazoa,kingdom,DNA,250,DNA,4,0.902
Arthropoda,phylum,Metazoa,kingdom,DNA,250,DNA,5,0.945
Arthropoda,phylum,Metazoa,kingdom,DNA,250,DNA,6,0.952
Arthropoda,phylum,Metazoa,kingdom,DNA,250,DNA,7,0.949
Arthropoda,phylum,Metazoa,kingdom,DNA,250,DNA,8,0.933
Arthropoda,phylum,Metazoa,kingdom,DNA,250,DNA,9,0.919
Arthropoda,phylum,Metazoa,kingdom,DNA,250,AA,1,0.882
Arthropoda,phylum,Metazoa,kingdom,DNA,250,AA,2,0.918
Arthropoda,phylum,Metazoa,kingdom,DNA,250,AA,3,0.912
Arthropoda,phylum,Metazoa,kingdom,DNA,250,AA,4,0.909
Arthropoda,phylum,Metazoa,kingdom,DNA,250,PC,1,0.78
Arthropoda,phylum,Metazoa,kingdom,DNA,250,PC,2,0.841
Arthropoda,phylum,Metazoa,kingdom,DNA,250,PC,3,0.889
Arthropoda,phylum,Metazoa,kingdom,DNA,250,PC,4,0.841
Arthropoda,phylum,Metazoa,kingdom,DNA,250,PC,5,0.811
Arthropoda,phylum,Metazoa,kingdom,DNA,250,PC,6,0.876
Arthropoda,phylum,Metazoa,kingdom,DNA,250,Domains,0,0.947
Mollusca,phylum,Metazoa,kingdom,DNA,39,DNA,1,0.919
Mollusca,phylum,Metazoa,kingdom,DNA,39,DNA,2,0.625
Mollusca,phylum,Metazoa,kingdom,DNA,39,DNA,3,0.487
Mollusca,phylum,Metazoa,kingdom,DNA,39,DNA,4,0.938
Mollusca,phylum,Metazoa,kingdom,DNA,39,DNA,5,1.0
Mollusca,phylum,Metazoa,kingdom,DNA,39,DNA,6,1.0
Mollusca,phylum,Metazoa,kingdom,DNA,39,DNA,7,0.95
Mollusca,phylum,Metazoa,kingdom,DNA,39,DNA,8,0.9
Mollusca,phylum,Metazoa,kingdom,DNA,39,DNA,9,0.875
Mollusca,phylum,Metazoa,kingdom,DNA,39,AA,1,1.0
Mollusca,phylum,Metazoa,kingdom,DNA,39,AA,2,0.988
Mollusca,phylum,Metazoa,kingdom,DNA,39,AA,3,0.675
Mollusca,phylum,Metazoa,kingdom,DNA,39,AA,4,0.95
Mollusca,phylum,Metazoa,kingdom,DNA,39,PC,1,0.988
Mollusca,phylum,Metazoa,kingdom,DNA,39,PC,2,0.925
Mollusca,phylum,Metazoa,kingdom,DNA,39,PC,3,0.763
Mollusca,phylum,Metazoa,kingdom,DNA,39,PC,4,0.75
Mollusca,phylum,Metazoa,kingdom,DNA,39,PC,5,0.513
Mollusca,phylum,Metazoa,kingdom,DNA,39,PC,6,0.838
Mollusca,phylum,Metazoa,kingdom,DNA,39,Domains,0,1.0
