positive label,label tax group,pool label,pool tax group,Baltimore,N in class,Features,k,AUC
Chiroptera,order,Mammalia,class,dsDNA,55,AA,2,1.0
Chiroptera,order,Mammalia,class,dsDNA,55,AA,3,1.0
Chiroptera,order,Mammalia,class,dsDNA,55,AA,4,1.0
Chiroptera,order,Mammalia,class,dsDNA,55,PC,1,0.869
Chiroptera,order,Mammalia,class,dsDNA,55,PC,2,0.94
Chiroptera,order,Mammalia,class,dsDNA,55,PC,3,0.988
Chiroptera,order,Mammalia,class,dsDNA,55,PC,4,0.905
Chiroptera,order,Mammalia,class,dsDNA,55,PC,5,1.0
Chiroptera,order,Mammalia,class,dsDNA,55,PC,6,1.0
Chiroptera,order,Mammalia,class,dsDNA,55,Domains,0,0.929
Chiroptera,order,Mammalia,class,ssDNA,56,DNA,1,0.75
Chiroptera,order,Mammalia,class,ssDNA,56,DNA,2,0.857
Chiroptera,order,Mammalia,class,ssDNA,56,DNA,3,0.821
Chiroptera,order,Mammalia,class,ssDNA,56,DNA,4,0.786
Chiroptera,order,Mammalia,class,ssDNA,56,DNA,5,0.869
Chiroptera,order,Mammalia,class,ssDNA,56,DNA,6,0.94
Chiroptera,order,Mammalia,class,ssDNA,56,DNA,7,0.952
Chiroptera,order,Mammalia,class,ssDNA,56,DNA,8,0.976
Chiroptera,order,Mammalia,class,ssDNA,56,DNA,9,0.988
Chiroptera,order,Mammalia,class,ssDNA,56,AA,1,0.667
Chiroptera,order,Mammalia,class,ssDNA,56,AA,2,0.869
Chiroptera,order,Mammalia,class,ssDNA,56,AA,3,1.0
Chiroptera,order,Mammalia,class,ssDNA,56,AA,4,0.94
Chiroptera,order,Mammalia,class,ssDNA,56,PC,1,0.738
Chiroptera,order,Mammalia,class,ssDNA,56,PC,2,0.81
Chiroptera,order,Mammalia,class,ssDNA,56,PC,3,0.881
Chiroptera,order,Mammalia,class,ssDNA,56,PC,4,0.94
Chiroptera,order,Mammalia,class,ssDNA,56,PC,5,0.988
Chiroptera,order,Mammalia,class,ssDNA,56,PC,6,0.964
Chiroptera,order,Mammalia,class,ssDNA,56,Domains,0,0.667
Chiroptera,order,Mammalia,class,(+)ssRNA,99,DNA,1,0.882
Chiroptera,order,Mammalia,class,(+)ssRNA,99,DNA,2,0.776
Chiroptera,order,Mammalia,class,(+)ssRNA,99,DNA,3,0.854
Chiroptera,order,Mammalia,class,(+)ssRNA,99,DNA,4,0.936
Chiroptera,order,Mammalia,class,(+)ssRNA,99,DNA,5,0.95
Chiroptera,order,Mammalia,class,(+)ssRNA,99,DNA,6,0.952
Chiroptera,order,Mammalia,class,(+)ssRNA,99,DNA,7,0.936
Chiroptera,order,Mammalia,class,(+)ssRNA,99,DNA,8,0.896
Chiroptera,order,Mammalia,class,(+)ssRNA,99,DNA,9,0.829
Chiroptera,order,Mammalia,class,(+)ssRNA,99,AA,1,0.815
Chiroptera,order,Mammalia,class,(+)ssRNA,99,AA,2,0.911
Chiroptera,order,Mammalia,class,(+)ssRNA,99,AA,3,0.899
Chiroptera,order,Mammalia,class,(+)ssRNA,99,AA,4,0.94
Chiroptera,order,Mammalia,class,(+)ssRNA,99,PC,1,0.812
Chiroptera,order,Mammalia,class,(+)ssRNA,99,PC,2,0.818
Chiroptera,order,Mammalia,class,(+)ssRNA,99,PC,3,0.812
Chiroptera,order,Mammalia,class,(+)ssRNA,99,PC,4,0.932
Chiroptera,order,Mammalia,class,(+)ssRNA,99,PC,5,0.902
Chiroptera,order,Mammalia,class,(+)ssRNA,99,PC,6,0.929
Chiroptera,order,Mammalia,class,(+)ssRNA,99,Domains,0,0.871
Chiroptera,order,Mammalia,class,(-)ssRNA,51,DNA,1,0.361
Chiroptera,order,Mammalia,class,(-)ssRNA,51,DNA,2,0.25
Chiroptera,order,Mammalia,class,(-)ssRNA,51,DNA,3,0.681
Chiroptera,order,Mammalia,class,(-)ssRNA,51,DNA,4,0.819
Chiroptera,order,Mammalia,class,(-)ssRNA,51,DNA,5,0.694
Chiroptera,order,Mammalia,class,(-)ssRNA,51,DNA,6,0.708
Chiroptera,order,Mammalia,class,(-)ssRNA,51,DNA,7,0.681
Chiroptera,order,Mammalia,class,(-)ssRNA,51,DNA,8,0.75
Chiroptera,order,Mammalia,class,(-)ssRNA,51,DNA,9,0.792
Chiroptera,order,Mammalia,class,(-)ssRNA,51,AA,1,0.653
Chiroptera,order,Mammalia,class,(-)ssRNA,51,AA,2,0.833
Chiroptera,order,Mammalia,class,(-)ssRNA,51,AA,3,0.806
Chiroptera,order,Mammalia,class,(-)ssRNA,51,AA,4,0.778
Chiroptera,order,Mammalia,class,(-)ssRNA,51,PC,1,0.597
Chiroptera,order,Mammalia,class,(-)ssRNA,51,PC,2,0.722
Chiroptera,order,Mammalia,class,(-)ssRNA,51,PC,3,0.833
Chiroptera,order,Mammalia,class,(-)ssRNA,51,PC,4,0.819
Chiroptera,order,Mammalia,class,(-)ssRNA,51,PC,5,0.819
Chiroptera,order,Mammalia,class,(-)ssRNA,51,PC,6,0.819
Chiroptera,order,Mammalia,class,(-)ssRNA,51,Domains,0,0.75
Arachnida,class,Arthropoda,phylum,(+)ssRNA,20,DNA,1,0.167
Arachnida,class,Arthropoda,phylum,(+)ssRNA,20,DNA,2,0.8
Arachnida,class,Arthropoda,phylum,(+)ssRNA,20,DNA,3,0.967
Arachnida,class,Arthropoda,phylum,(+)ssRNA,20,DNA,4,1.0
Arachnida,class,Arthropoda,phylum,(+)ssRNA,20,DNA,5,1.0
Arachnida,class,Arthropoda,phylum,(+)ssRNA,20,DNA,6,1.0
Arachnida,class,Arthropoda,phylum,(+)ssRNA,20,DNA,7,1.0
Arachnida,class,Arthropoda,phylum,(+)ssRNA,20,DNA,8,0.967
Arachnida,class,Arthropoda,phylum,(+)ssRNA,20,DNA,9,0.033
Arachnida,class,Arthropoda,phylum,(+)ssRNA,20,AA,1,0.967
Arachnida,class,Arthropoda,phylum,(+)ssRNA,20,AA,2,0.967
Arachnida,class,Arthropoda,phylum,(+)ssRNA,20,AA,3,1.0
Arachnida,class,Arthropoda,phylum,(+)ssRNA,20,AA,4,0.9
Arachnida,class,Arthropoda,phylum,(+)ssRNA,20,PC,1,0.867
Arachnida,class,Arthropoda,phylum,(+)ssRNA,20,PC,2,0.933
Arachnida,class,Arthropoda,phylum,(+)ssRNA,20,PC,3,0.967
Arachnida,class,Arthropoda,phylum,(+)ssRNA,20,PC,4,0.967
Arachnida,class,Arthropoda,phylum,(+)ssRNA,20,PC,5,0.967
Arachnida,class,Arthropoda,phylum,(+)ssRNA,20,PC,6,0.933
Arachnida,class,Arthropoda,phylum,(+)ssRNA,20,Domains,0,0.967
Arachnida,class,Arthropoda,phylum,(-)ssRNA,45,DNA,1,0.919
Arachnida,class,Arthropoda,phylum,(-)ssRNA,45,DNA,2,0.894
Arachnida,class,Arthropoda,phylum,(-)ssRNA,45,DNA,3,0.96
Arachnida,class,Arthropoda,phylum,(-)ssRNA,45,DNA,4,0.99
Arachnida,class,Arthropoda,phylum,(-)ssRNA,45,DNA,5,0.96
Arachnida,class,Arthropoda,phylum,(-)ssRNA,45,DNA,6,0.949
Arachnida,class,Arthropoda,phylum,(-)ssRNA,45,DNA,7,0.96
Arachnida,class,Arthropoda,phylum,(-)ssRNA,45,DNA,8,0.98
Arachnida,class,Arthropoda,phylum,(-)ssRNA,45,DNA,9,0.96
Arachnida,class,Arthropoda,phylum,(-)ssRNA,45,AA,1,0.988
Arachnida,class,Arthropoda,phylum,(-)ssRNA,45,AA,2,0.864
Arachnida,class,Arthropoda,phylum,(-)ssRNA,45,AA,3,1.0
Arachnida,class,Arthropoda,phylum,(-)ssRNA,45,AA,4,0.994
Arachnida,class,Arthropoda,phylum,(-)ssRNA,45,PC,1,0.852
Arachnida,class,Arthropoda,phylum,(-)ssRNA,45,PC,2,0.519
Arachnida,class,Arthropoda,phylum,(-)ssRNA,45,PC,3,0.926
Arachnida,class,Arthropoda,phylum,(-)ssRNA,45,PC,4,0.938
Arachnida,class,Arthropoda,phylum,(-)ssRNA,45,PC,5,0.951
Arachnida,class,Arthropoda,phylum,(-)ssRNA,45,PC,6,1.0
Arachnida,class,Arthropoda,phylum,(-)ssRNA,45,Domains,0,0.84
