label,label_tax,pool_label,pool_tax,Baltimore,N,Features,k,AUC,Acc,Spec,Sens,FDR,TP,TN,FP,FN
Primates,order,Mammalia,class,ssDNA,256,AA,2,0.912,0.86,0.84,0.88,0.15,28,27,5,4
Primates,order,Mammalia,class,ssDNA,256,AA,3,0.937,0.89,0.88,0.91,0.12,29,28,4,3
Primates,order,Mammalia,class,ssDNA,256,AA,4,0.933,0.86,0.84,0.88,0.15,28,27,5,4
Primates,order,Mammalia,class,ssDNA,256,PC,1,0.847,0.72,0.78,0.66,0.25,21,25,7,11
Primates,order,Mammalia,class,ssDNA,256,PC,2,0.768,0.73,0.72,0.75,0.27,24,23,9,8
Primates,order,Mammalia,class,ssDNA,256,PC,3,0.884,0.78,0.75,0.81,0.24,26,24,8,6
Primates,order,Mammalia,class,ssDNA,256,PC,4,0.971,0.89,0.88,0.91,0.12,29,28,4,3
Primates,order,Mammalia,class,ssDNA,256,PC,5,0.96,0.89,0.91,0.88,0.1,28,29,3,4
Primates,order,Mammalia,class,ssDNA,256,PC,6,0.934,0.83,0.78,0.88,0.2,28,25,7,4
Primates,order,Mammalia,class,ssDNA,256,Domains,0,0.885,0.8,0.97,0.62,0.05,20,31,1,12
Primates,order,Mammalia,class,(+)ssRNA,914,DNA,1,0.423,0.66,0.61,0.7,0.36,80,70,45,34
Primates,order,Mammalia,class,(+)ssRNA,914,DNA,2,0.804,0.79,0.76,0.83,0.23,95,87,28,19
Primates,order,Mammalia,class,(+)ssRNA,914,DNA,3,0.905,0.84,0.85,0.82,0.15,94,98,17,20
Primates,order,Mammalia,class,(+)ssRNA,914,DNA,4,0.886,0.83,0.9,0.76,0.12,87,103,12,27
Primates,order,Mammalia,class,(+)ssRNA,914,DNA,5,0.901,0.83,0.82,0.84,0.18,96,94,21,18
Primates,order,Mammalia,class,(+)ssRNA,914,DNA,6,0.946,0.89,0.88,0.89,0.12,102,101,14,12
Primates,order,Mammalia,class,(+)ssRNA,914,DNA,7,0.968,0.92,0.94,0.89,0.06,102,108,7,12
Primates,order,Mammalia,class,(+)ssRNA,914,DNA,8,0.968,0.9,0.95,0.85,0.06,97,109,6,17
Primates,order,Mammalia,class,(+)ssRNA,914,DNA,9,0.964,0.91,0.97,0.85,0.04,97,111,4,17
Primates,order,Mammalia,class,(+)ssRNA,914,AA,1,0.904,0.83,0.88,0.78,0.14,89,101,14,25
Primates,order,Mammalia,class,(+)ssRNA,914,AA,2,0.915,0.84,0.83,0.86,0.17,98,95,20,16
Primates,order,Mammalia,class,(+)ssRNA,914,AA,3,0.957,0.9,0.93,0.87,0.07,99,107,8,15
Primates,order,Mammalia,class,(+)ssRNA,914,AA,4,0.961,0.9,0.94,0.86,0.07,98,108,7,16
Primates,order,Mammalia,class,(+)ssRNA,914,PC,1,0.759,0.7,0.66,0.75,0.31,85,76,39,29
Primates,order,Mammalia,class,(+)ssRNA,914,PC,2,0.871,0.81,0.9,0.72,0.12,82,104,11,32
Primates,order,Mammalia,class,(+)ssRNA,914,PC,3,0.912,0.86,0.85,0.88,0.15,100,98,17,14
Primates,order,Mammalia,class,(+)ssRNA,914,PC,4,0.944,0.9,0.9,0.91,0.1,104,103,12,10
Primates,order,Mammalia,class,(+)ssRNA,914,PC,5,0.957,0.9,0.93,0.86,0.08,98,107,8,16
Primates,order,Mammalia,class,(+)ssRNA,914,PC,6,0.964,0.9,0.94,0.85,0.07,97,108,7,17
Primates,order,Mammalia,class,(+)ssRNA,914,Domains,0,0.935,0.9,0.91,0.89,0.09,101,105,10,13
Primates,order,Mammalia,class,(-)ssRNA,218,DNA,1,0.347,0.55,0.0,1.0,0.45,30,0,25,0
Primates,order,Mammalia,class,(-)ssRNA,218,DNA,2,0.768,0.71,0.72,0.7,0.25,21,18,7,9
Primates,order,Mammalia,class,(-)ssRNA,218,DNA,3,0.641,0.67,0.44,0.87,0.35,26,11,14,4
Primates,order,Mammalia,class,(-)ssRNA,218,DNA,4,0.673,0.67,0.56,0.77,0.32,23,14,11,7
Primates,order,Mammalia,class,(-)ssRNA,218,DNA,5,0.787,0.73,0.6,0.83,0.29,25,15,10,5
Primates,order,Mammalia,class,(-)ssRNA,218,DNA,6,0.808,0.76,0.68,0.83,0.24,25,17,8,5
Primates,order,Mammalia,class,(-)ssRNA,218,DNA,7,0.827,0.73,0.64,0.8,0.27,24,16,9,6
Primates,order,Mammalia,class,(-)ssRNA,218,DNA,8,0.851,0.76,0.68,0.83,0.24,25,17,8,5
Primates,order,Mammalia,class,(-)ssRNA,218,DNA,9,0.852,0.67,0.48,0.83,0.34,25,12,13,5
Primates,order,Mammalia,class,(-)ssRNA,218,AA,1,0.72,0.73,0.6,0.83,0.29,25,15,10,5
Primates,order,Mammalia,class,(-)ssRNA,218,AA,2,0.729,0.71,0.52,0.87,0.32,26,13,12,4
Primates,order,Mammalia,class,(-)ssRNA,218,AA,3,0.824,0.67,0.56,0.77,0.32,23,14,11,7
Primates,order,Mammalia,class,(-)ssRNA,218,AA,4,0.825,0.69,0.56,0.8,0.31,24,14,11,6
Primates,order,Mammalia,class,(-)ssRNA,218,PC,1,0.68,0.62,0.6,0.63,0.34,19,15,10,11
Primates,order,Mammalia,class,(-)ssRNA,218,PC,2,0.66,0.64,0.6,0.67,0.33,20,15,10,10
Primates,order,Mammalia,class,(-)ssRNA,218,PC,3,0.617,0.62,0.56,0.67,0.35,20,14,11,10
Primates,order,Mammalia,class,(-)ssRNA,218,PC,4,0.753,0.65,0.6,0.7,0.32,21,15,10,9
Primates,order,Mammalia,class,(-)ssRNA,218,PC,5,0.8,0.71,0.64,0.77,0.28,23,16,9,7
Primates,order,Mammalia,class,(-)ssRNA,218,PC,6,0.812,0.69,0.6,0.77,0.3,23,15,10,7
Primates,order,Mammalia,class,(-)ssRNA,218,Domains,0,0.84,0.78,0.8,0.77,0.18,23,20,5,7
Primates,order,Mammalia,class,Retro,109,DNA,1,0.393,0.46,0.57,0.36,0.55,5,8,6,9
Primates,order,Mammalia,class,Retro,109,DNA,2,0.51,0.57,0.57,0.57,0.43,8,8,6,6
Primates,order,Mammalia,class,Retro,109,DNA,3,0.842,0.75,0.64,0.86,0.29,12,9,5,2
Primates,order,Mammalia,class,Retro,109,DNA,4,0.776,0.75,0.64,0.86,0.29,12,9,5,2
Primates,order,Mammalia,class,Retro,109,DNA,5,0.798,0.71,0.57,0.86,0.33,12,8,6,2
Primates,order,Mammalia,class,Retro,109,DNA,6,0.811,0.71,0.5,0.93,0.35,13,7,7,1
Primates,order,Mammalia,class,Retro,109,DNA,7,0.855,0.71,0.5,0.93,0.35,13,7,7,1
Primates,order,Mammalia,class,Retro,109,DNA,8,0.883,0.68,0.57,0.79,0.35,11,8,6,3
Primates,order,Mammalia,class,Retro,109,DNA,9,0.867,0.75,0.64,0.86,0.29,12,9,5,2
Primates,order,Mammalia,class,Retro,109,AA,1,0.561,0.57,0.57,0.57,0.43,8,8,6,6
Primates,order,Mammalia,class,Retro,109,AA,2,0.832,0.71,0.71,0.71,0.29,10,10,4,4
Primates,order,Mammalia,class,Retro,109,AA,3,0.878,0.75,0.71,0.79,0.27,11,10,4,3
Primates,order,Mammalia,class,Retro,109,AA,4,0.883,0.79,0.79,0.79,0.21,11,11,3,3
Primates,order,Mammalia,class,Retro,109,PC,1,0.48,0.39,0.29,0.5,0.59,7,4,10,7
Primates,order,Mammalia,class,Retro,109,PC,2,0.628,0.71,0.79,0.64,0.25,9,11,3,5
Primates,order,Mammalia,class,Retro,109,PC,3,0.724,0.71,0.64,0.79,0.31,11,9,5,3
Primates,order,Mammalia,class,Retro,109,PC,4,0.791,0.57,0.43,0.71,0.44,10,6,8,4
Primates,order,Mammalia,class,Retro,109,PC,5,0.811,0.68,0.5,0.86,0.37,12,7,7,2
Primates,order,Mammalia,class,Retro,109,PC,6,0.821,0.64,0.5,0.79,0.39,11,7,7,3
Primates,order,Mammalia,class,Retro,109,Domains,0,0.707,0.61,0.43,0.79,0.42,11,6,8,3
Carnivora,order,Mammalia,class,dsDNA,118,DNA,1,0.616,0.5,0.07,0.88,0.48,14,1,13,2
Carnivora,order,Mammalia,class,dsDNA,118,DNA,2,0.451,0.43,0.29,0.56,0.53,9,4,10,7
Carnivora,order,Mammalia,class,dsDNA,118,DNA,3,0.647,0.6,0.43,0.75,0.4,12,6,8,4
Carnivora,order,Mammalia,class,dsDNA,118,DNA,4,0.746,0.73,0.57,0.88,0.3,14,8,6,2
Carnivora,order,Mammalia,class,dsDNA,118,DNA,5,0.79,0.77,0.64,0.88,0.26,14,9,5,2
Carnivora,order,Mammalia,class,dsDNA,118,DNA,6,0.826,0.77,0.64,0.88,0.26,14,9,5,2
Carnivora,order,Mammalia,class,dsDNA,118,DNA,7,0.893,0.8,0.64,0.94,0.25,15,9,5,1
Carnivora,order,Mammalia,class,dsDNA,118,DNA,8,0.92,0.8,0.64,0.94,0.25,15,9,5,1
Carnivora,order,Mammalia,class,dsDNA,118,DNA,9,0.888,0.73,0.57,0.88,0.3,14,8,6,2
Carnivora,order,Mammalia,class,dsDNA,118,AA,1,0.625,0.67,0.71,0.62,0.29,10,10,4,6
Carnivora,order,Mammalia,class,dsDNA,118,AA,2,0.817,0.73,0.5,0.94,0.32,15,7,7,1
Carnivora,order,Mammalia,class,dsDNA,118,AA,3,0.83,0.8,0.71,0.88,0.22,14,10,4,2
Carnivora,order,Mammalia,class,dsDNA,118,AA,4,0.938,0.93,1.0,0.88,0.0,14,14,0,2
Carnivora,order,Mammalia,class,dsDNA,118,PC,1,0.705,0.6,0.5,0.69,0.39,11,7,7,5
Carnivora,order,Mammalia,class,dsDNA,118,PC,2,0.643,0.57,0.5,0.62,0.41,10,7,7,6
Carnivora,order,Mammalia,class,dsDNA,118,PC,3,0.795,0.73,0.79,0.69,0.21,11,11,3,5
Carnivora,order,Mammalia,class,dsDNA,118,PC,4,0.844,0.83,0.71,0.94,0.21,15,10,4,1
Carnivora,order,Mammalia,class,dsDNA,118,PC,5,0.911,0.77,0.86,0.69,0.15,11,12,2,5
Carnivora,order,Mammalia,class,dsDNA,118,PC,6,0.946,0.87,0.93,0.81,0.07,13,13,1,3
Carnivora,order,Mammalia,class,dsDNA,118,Domains,0,0.701,0.7,0.57,0.81,0.32,13,8,6,3
Carnivora,order,Mammalia,class,ssDNA,94,DNA,1,0.608,0.54,0.0,1.0,0.46,13,0,11,0
Carnivora,order,Mammalia,class,ssDNA,94,DNA,2,0.622,0.46,0.27,0.62,0.5,8,3,8,5
Carnivora,order,Mammalia,class,ssDNA,94,DNA,3,0.65,0.58,0.64,0.54,0.36,7,7,4,6
Carnivora,order,Mammalia,class,ssDNA,94,DNA,4,0.692,0.54,0.55,0.54,0.42,7,6,5,6
Carnivora,order,Mammalia,class,ssDNA,94,DNA,5,0.755,0.71,0.82,0.62,0.2,8,9,2,5
Carnivora,order,Mammalia,class,ssDNA,94,DNA,6,0.853,0.79,0.82,0.77,0.17,10,9,2,3
Carnivora,order,Mammalia,class,ssDNA,94,DNA,7,0.839,0.71,0.64,0.77,0.29,10,7,4,3
Carnivora,order,Mammalia,class,ssDNA,94,DNA,8,0.839,0.75,0.55,0.92,0.29,12,6,5,1
Carnivora,order,Mammalia,class,ssDNA,94,DNA,9,0.811,0.71,0.36,1.0,0.35,13,4,7,0
Carnivora,order,Mammalia,class,ssDNA,94,AA,1,0.392,0.46,0.27,0.62,0.5,8,3,8,5
Carnivora,order,Mammalia,class,ssDNA,94,AA,2,0.811,0.75,0.64,0.85,0.27,11,7,4,2
Carnivora,order,Mammalia,class,ssDNA,94,AA,3,0.867,0.71,0.45,0.92,0.33,12,5,6,1
Carnivora,order,Mammalia,class,ssDNA,94,AA,4,0.881,0.75,0.45,1.0,0.32,13,5,6,0
Carnivora,order,Mammalia,class,ssDNA,94,PC,1,0.406,0.33,0.18,0.46,0.6,6,2,9,7
Carnivora,order,Mammalia,class,ssDNA,94,PC,2,0.79,0.71,0.55,0.85,0.31,11,6,5,2
Carnivora,order,Mammalia,class,ssDNA,94,PC,3,0.832,0.75,0.55,0.92,0.29,12,6,5,1
Carnivora,order,Mammalia,class,ssDNA,94,PC,4,0.825,0.62,0.36,0.85,0.39,11,4,7,2
Carnivora,order,Mammalia,class,ssDNA,94,PC,5,0.762,0.71,0.36,1.0,0.35,13,4,7,0
Carnivora,order,Mammalia,class,ssDNA,94,PC,6,0.839,0.67,0.36,0.92,0.37,12,4,7,1
Carnivora,order,Mammalia,class,ssDNA,94,Domains,0,0.615,0.54,0.36,0.69,0.44,9,4,7,4
Carnivora,order,Mammalia,class,(+)ssRNA,117,DNA,1,0.702,0.67,0.8,0.53,0.27,8,12,3,7
Carnivora,order,Mammalia,class,(+)ssRNA,117,DNA,2,0.68,0.63,0.67,0.6,0.36,9,10,5,6
Carnivora,order,Mammalia,class,(+)ssRNA,117,DNA,3,0.822,0.67,0.73,0.6,0.31,9,11,4,6
Carnivora,order,Mammalia,class,(+)ssRNA,117,DNA,4,0.804,0.73,0.8,0.67,0.23,10,12,3,5
Carnivora,order,Mammalia,class,(+)ssRNA,117,DNA,5,0.849,0.8,1.0,0.6,0.0,9,15,0,6
Carnivora,order,Mammalia,class,(+)ssRNA,117,DNA,6,0.876,0.8,1.0,0.6,0.0,9,15,0,6
Carnivora,order,Mammalia,class,(+)ssRNA,117,DNA,7,0.911,0.8,1.0,0.6,0.0,9,15,0,6
Carnivora,order,Mammalia,class,(+)ssRNA,117,DNA,8,0.933,0.77,1.0,0.53,0.0,8,15,0,7
Carnivora,order,Mammalia,class,(+)ssRNA,117,DNA,9,0.884,0.77,1.0,0.53,0.0,8,15,0,7
Carnivora,order,Mammalia,class,(+)ssRNA,117,AA,1,0.662,0.73,0.73,0.73,0.27,11,11,4,4
Carnivora,order,Mammalia,class,(+)ssRNA,117,AA,2,0.844,0.67,0.67,0.67,0.33,10,10,5,5
Carnivora,order,Mammalia,class,(+)ssRNA,117,AA,3,0.942,0.87,1.0,0.73,0.0,11,15,0,4
Carnivora,order,Mammalia,class,(+)ssRNA,117,AA,4,0.982,0.8,1.0,0.6,0.0,9,15,0,6
Carnivora,order,Mammalia,class,(+)ssRNA,117,PC,1,0.676,0.7,0.73,0.67,0.29,10,11,4,5
Carnivora,order,Mammalia,class,(+)ssRNA,117,PC,2,0.72,0.7,0.67,0.73,0.31,11,10,5,4
Carnivora,order,Mammalia,class,(+)ssRNA,117,PC,3,0.818,0.73,0.73,0.73,0.27,11,11,4,4
Carnivora,order,Mammalia,class,(+)ssRNA,117,PC,4,0.92,0.77,0.93,0.6,0.1,9,14,1,6
Carnivora,order,Mammalia,class,(+)ssRNA,117,PC,5,0.924,0.8,0.93,0.67,0.09,10,14,1,5
Carnivora,order,Mammalia,class,(+)ssRNA,117,PC,6,0.956,0.83,1.0,0.67,0.0,10,15,0,5
Carnivora,order,Mammalia,class,(+)ssRNA,117,Domains,0,0.867,0.9,1.0,0.8,0.0,12,15,0,3
Carnivora,order,Mammalia,class,(-)ssRNA,23,DNA,1,0.444,0.5,0.67,0.33,0.5,1,2,1,2
Carnivora,order,Mammalia,class,(-)ssRNA,23,DNA,2,0.333,0.5,0.0,1.0,0.5,3,0,3,0
Carnivora,order,Mammalia,class,(-)ssRNA,23,DNA,3,0.667,0.83,0.67,1.0,0.25,3,2,1,0
Carnivora,order,Mammalia,class,(-)ssRNA,23,DNA,4,0.333,0.83,0.67,1.0,0.25,3,2,1,0
Carnivora,order,Mammalia,class,(-)ssRNA,23,DNA,5,0.778,0.67,0.33,1.0,0.4,3,1,2,0
Carnivora,order,Mammalia,class,(-)ssRNA,23,DNA,6,0.333,0.67,0.67,0.67,0.33,2,2,1,1
Carnivora,order,Mammalia,class,(-)ssRNA,23,DNA,7,0.667,0.67,0.67,0.67,0.33,2,2,1,1
Carnivora,order,Mammalia,class,(-)ssRNA,23,DNA,8,0.889,0.67,0.67,0.67,0.33,2,2,1,1
Carnivora,order,Mammalia,class,(-)ssRNA,23,DNA,9,0.778,0.67,0.33,1.0,0.4,3,1,2,0
Carnivora,order,Mammalia,class,(-)ssRNA,23,AA,1,0.778,0.5,0.33,0.67,0.5,2,1,2,1
Carnivora,order,Mammalia,class,(-)ssRNA,23,AA,2,0.444,0.33,0.0,0.67,0.6,2,0,3,1
Carnivora,order,Mammalia,class,(-)ssRNA,23,AA,3,0.444,0.5,0.33,0.67,0.5,2,1,2,1
Carnivora,order,Mammalia,class,(-)ssRNA,23,AA,4,0.444,0.5,0.0,1.0,0.5,3,0,3,0
Carnivora,order,Mammalia,class,(-)ssRNA,23,PC,1,0.667,0.83,0.67,1.0,0.25,3,2,1,0
Carnivora,order,Mammalia,class,(-)ssRNA,23,PC,2,0.444,0.67,0.67,0.67,0.33,2,2,1,1
Carnivora,order,Mammalia,class,(-)ssRNA,23,PC,3,0.556,0.67,0.67,0.67,0.33,2,2,1,1
Carnivora,order,Mammalia,class,(-)ssRNA,23,PC,4,0.667,0.67,0.67,0.67,0.33,2,2,1,1
Carnivora,order,Mammalia,class,(-)ssRNA,23,PC,5,0.667,0.83,0.67,1.0,0.25,3,2,1,0
Carnivora,order,Mammalia,class,(-)ssRNA,23,PC,6,0.444,0.5,0.0,1.0,0.5,3,0,3,0
Carnivora,order,Mammalia,class,(-)ssRNA,23,Domains,0,0.444,0.33,0.0,0.67,0.6,2,0,3,1
Rodentia,order,Mammalia,class,dsDNA,107,DNA,1,0.549,0.48,0.31,0.64,0.5,9,4,9,5
Rodentia,order,Mammalia,class,dsDNA,107,DNA,2,0.731,0.67,0.77,0.57,0.27,8,10,3,6
Rodentia,order,Mammalia,class,dsDNA,107,DNA,3,0.824,0.7,0.77,0.64,0.25,9,10,3,5
Rodentia,order,Mammalia,class,dsDNA,107,DNA,4,0.764,0.67,0.77,0.57,0.27,8,10,3,6
Rodentia,order,Mammalia,class,dsDNA,107,DNA,5,0.813,0.74,0.92,0.57,0.11,8,12,1,6
Rodentia,order,Mammalia,class,dsDNA,107,DNA,6,0.885,0.78,0.92,0.64,0.1,9,12,1,5
Rodentia,order,Mammalia,class,dsDNA,107,DNA,7,0.841,0.74,0.69,0.79,0.27,11,9,4,3
Rodentia,order,Mammalia,class,dsDNA,107,DNA,8,0.81,0.7,0.54,0.86,0.33,12,7,6,2
Rodentia,order,Mammalia,class,dsDNA,107,DNA,9,0.775,0.63,0.31,0.93,0.41,13,4,9,1
Rodentia,order,Mammalia,class,dsDNA,107,AA,1,0.819,0.81,0.69,0.93,0.24,13,9,4,1
Rodentia,order,Mammalia,class,dsDNA,107,AA,2,0.824,0.78,0.69,0.86,0.25,12,9,4,2
Rodentia,order,Mammalia,class,dsDNA,107,AA,3,0.775,0.67,0.54,0.79,0.35,11,7,6,3
Rodentia,order,Mammalia,class,dsDNA,107,AA,4,0.901,0.59,0.23,0.93,0.43,13,3,10,1
Rodentia,order,Mammalia,class,dsDNA,107,PC,1,0.643,0.59,0.77,0.43,0.33,6,10,3,8
Rodentia,order,Mammalia,class,dsDNA,107,PC,2,0.865,0.81,0.85,0.79,0.15,11,11,2,3
Rodentia,order,Mammalia,class,dsDNA,107,PC,3,0.907,0.85,0.85,0.86,0.14,12,11,2,2
Rodentia,order,Mammalia,class,dsDNA,107,PC,4,0.846,0.85,0.77,0.93,0.19,13,10,3,1
Rodentia,order,Mammalia,class,dsDNA,107,PC,5,0.797,0.63,0.31,0.93,0.41,13,4,9,1
Rodentia,order,Mammalia,class,dsDNA,107,PC,6,0.918,0.63,0.31,0.93,0.41,13,4,9,1
Rodentia,order,Mammalia,class,dsDNA,107,Domains,0,0.61,0.67,0.77,0.57,0.27,8,10,3,6
Rodentia,order,Mammalia,class,dsDNA,110,DNA,1,0.454,0.54,0.21,0.86,0.48,12,3,11,2
Rodentia,order,Mammalia,class,dsDNA,110,DNA,2,0.735,0.57,0.36,0.79,0.45,11,5,9,3
Rodentia,order,Mammalia,class,dsDNA,110,DNA,3,0.76,0.71,0.57,0.86,0.33,12,8,6,2
Rodentia,order,Mammalia,class,dsDNA,110,DNA,4,0.776,0.75,0.57,0.93,0.32,13,8,6,1
Rodentia,order,Mammalia,class,dsDNA,110,DNA,5,0.806,0.75,0.64,0.86,0.29,12,9,5,2
Rodentia,order,Mammalia,class,dsDNA,110,DNA,6,0.796,0.79,0.71,0.86,0.25,12,10,4,2
Rodentia,order,Mammalia,class,dsDNA,110,DNA,7,0.837,0.75,0.64,0.86,0.29,12,9,5,2
Rodentia,order,Mammalia,class,dsDNA,110,DNA,8,0.776,0.64,0.5,0.79,0.39,11,7,7,3
Rodentia,order,Mammalia,class,dsDNA,110,DNA,9,0.776,0.68,0.43,0.93,0.38,13,6,8,1
Rodentia,order,Mammalia,class,dsDNA,110,AA,1,0.821,0.79,0.79,0.79,0.21,11,11,3,3
Rodentia,order,Mammalia,class,dsDNA,110,AA,2,0.852,0.75,0.71,0.79,0.27,11,10,4,3
Rodentia,order,Mammalia,class,dsDNA,110,AA,3,0.816,0.71,0.71,0.71,0.29,10,10,4,4
Rodentia,order,Mammalia,class,dsDNA,110,AA,4,0.878,0.68,0.43,0.93,0.38,13,6,8,1
Rodentia,order,Mammalia,class,dsDNA,110,PC,1,0.745,0.68,0.71,0.64,0.31,9,10,4,5
Rodentia,order,Mammalia,class,dsDNA,110,PC,2,0.842,0.82,0.79,0.86,0.2,12,11,3,2
Rodentia,order,Mammalia,class,dsDNA,110,PC,3,0.837,0.75,0.71,0.79,0.27,11,10,4,3
Rodentia,order,Mammalia,class,dsDNA,110,PC,4,0.776,0.71,0.71,0.71,0.29,10,10,4,4
Rodentia,order,Mammalia,class,dsDNA,110,PC,5,0.821,0.64,0.5,0.79,0.39,11,7,7,3
Rodentia,order,Mammalia,class,dsDNA,110,PC,6,0.847,0.75,0.5,1.0,0.33,14,7,7,0
Rodentia,order,Mammalia,class,dsDNA,110,Domains,0,0.768,0.68,0.71,0.64,0.31,9,10,4,5
Rodentia,order,Mammalia,class,ssDNA,40,DNA,1,0.2,0.8,0.8,0.8,0.2,4,4,1,1
Rodentia,order,Mammalia,class,ssDNA,40,DNA,2,0.68,0.7,0.8,0.6,0.25,3,4,1,2
Rodentia,order,Mammalia,class,ssDNA,40,DNA,3,0.36,0.5,0.8,0.2,0.5,1,4,1,4
Rodentia,order,Mammalia,class,ssDNA,40,DNA,4,0.44,0.5,0.6,0.4,0.5,2,3,2,3
Rodentia,order,Mammalia,class,ssDNA,40,DNA,5,0.48,0.4,0.6,0.2,0.67,1,3,2,4
Rodentia,order,Mammalia,class,ssDNA,40,DNA,6,0.56,0.6,1.0,0.2,0.0,1,5,0,4
Rodentia,order,Mammalia,class,ssDNA,40,DNA,7,0.56,0.6,1.0,0.2,0.0,1,5,0,4
Rodentia,order,Mammalia,class,ssDNA,40,DNA,8,0.76,0.6,1.0,0.2,0.0,1,5,0,4
Rodentia,order,Mammalia,class,ssDNA,40,DNA,9,0.84,0.6,1.0,0.2,0.0,1,5,0,4
Rodentia,order,Mammalia,class,ssDNA,40,AA,1,0.36,0.3,0.2,0.4,0.67,2,1,4,3
Rodentia,order,Mammalia,class,ssDNA,40,AA,2,0.6,0.6,0.8,0.4,0.33,2,4,1,3
Rodentia,order,Mammalia,class,ssDNA,40,AA,3,0.64,0.6,1.0,0.2,0.0,1,5,0,4
Rodentia,order,Mammalia,class,ssDNA,40,AA,4,0.68,0.6,1.0,0.2,0.0,1,5,0,4
Rodentia,order,Mammalia,class,ssDNA,40,PC,1,0.44,0.4,0.4,0.4,0.6,2,2,3,3
Rodentia,order,Mammalia,class,ssDNA,40,PC,2,0.56,0.6,1.0,0.2,0.0,1,5,0,4
Rodentia,order,Mammalia,class,ssDNA,40,PC,3,0.48,0.5,0.8,0.2,0.5,1,4,1,4
Rodentia,order,Mammalia,class,ssDNA,40,PC,4,0.6,0.6,1.0,0.2,0.0,1,5,0,4
Rodentia,order,Mammalia,class,ssDNA,40,PC,5,0.56,0.6,1.0,0.2,0.0,1,5,0,4
Rodentia,order,Mammalia,class,ssDNA,40,PC,6,0.52,0.6,1.0,0.2,0.0,1,5,0,4
Rodentia,order,Mammalia,class,ssDNA,40,Domains,0,0.72,0.6,0.8,0.4,0.33,2,4,1,3
Rodentia,order,Mammalia,class,(+)ssRNA,269,DNA,1,0.573,0.49,0.39,0.57,0.5,20,13,20,15
Rodentia,order,Mammalia,class,(+)ssRNA,269,DNA,2,0.838,0.76,0.73,0.8,0.24,28,24,9,7
Rodentia,order,Mammalia,class,(+)ssRNA,269,DNA,3,0.868,0.81,0.67,0.94,0.25,33,22,11,2
Rodentia,order,Mammalia,class,(+)ssRNA,269,DNA,4,0.833,0.79,0.73,0.86,0.23,30,24,9,5
Rodentia,order,Mammalia,class,(+)ssRNA,269,DNA,5,0.912,0.82,0.82,0.83,0.17,29,27,6,6
Rodentia,order,Mammalia,class,(+)ssRNA,269,DNA,6,0.816,0.75,0.76,0.74,0.24,26,25,8,9
Rodentia,order,Mammalia,class,(+)ssRNA,269,DNA,7,0.831,0.76,0.79,0.74,0.21,26,26,7,9
Rodentia,order,Mammalia,class,(+)ssRNA,269,DNA,8,0.913,0.82,0.76,0.89,0.21,31,25,8,4
Rodentia,order,Mammalia,class,(+)ssRNA,269,DNA,9,0.891,0.78,0.76,0.8,0.22,28,25,8,7
Rodentia,order,Mammalia,class,(+)ssRNA,269,AA,1,0.853,0.82,0.7,0.94,0.23,33,23,10,2
Rodentia,order,Mammalia,class,(+)ssRNA,269,AA,2,0.909,0.82,0.79,0.86,0.19,30,26,7,5
Rodentia,order,Mammalia,class,(+)ssRNA,269,AA,3,0.858,0.72,0.73,0.71,0.26,25,24,9,10
Rodentia,order,Mammalia,class,(+)ssRNA,269,AA,4,0.949,0.88,0.82,0.94,0.15,33,27,6,2
Rodentia,order,Mammalia,class,(+)ssRNA,269,PC,1,0.711,0.74,0.73,0.74,0.26,26,24,9,9
Rodentia,order,Mammalia,class,(+)ssRNA,269,PC,2,0.873,0.79,0.7,0.89,0.24,31,23,10,4
Rodentia,order,Mammalia,class,(+)ssRNA,269,PC,3,0.869,0.78,0.79,0.77,0.21,27,26,7,8
Rodentia,order,Mammalia,class,(+)ssRNA,269,PC,4,0.816,0.79,0.79,0.8,0.2,28,26,7,7
Rodentia,order,Mammalia,class,(+)ssRNA,269,PC,5,0.878,0.78,0.82,0.74,0.19,26,27,6,9
Rodentia,order,Mammalia,class,(+)ssRNA,269,PC,6,0.935,0.84,0.79,0.89,0.18,31,26,7,4
Rodentia,order,Mammalia,class,(+)ssRNA,269,Domains,0,0.794,0.82,0.73,0.91,0.22,32,24,9,3
Rodentia,order,Mammalia,class,(-)ssRNA,134,DNA,1,0.458,0.53,1.0,0.0,NA,0,18,0,16
Rodentia,order,Mammalia,class,(-)ssRNA,134,DNA,2,0.785,0.82,0.94,0.69,0.08,11,17,1,5
Rodentia,order,Mammalia,class,(-)ssRNA,134,DNA,3,0.667,0.65,0.78,0.5,0.33,8,14,4,8
Rodentia,order,Mammalia,class,(-)ssRNA,134,DNA,4,0.72,0.65,0.56,0.75,0.4,12,10,8,4
Rodentia,order,Mammalia,class,(-)ssRNA,134,DNA,5,0.75,0.76,0.83,0.69,0.21,11,15,3,5
Rodentia,order,Mammalia,class,(-)ssRNA,134,DNA,6,0.788,0.71,0.78,0.62,0.29,10,14,4,6
Rodentia,order,Mammalia,class,(-)ssRNA,134,DNA,7,0.809,0.79,0.83,0.75,0.2,12,15,3,4
Rodentia,order,Mammalia,class,(-)ssRNA,134,DNA,8,0.83,0.79,0.89,0.69,0.15,11,16,2,5
Rodentia,order,Mammalia,class,(-)ssRNA,134,DNA,9,0.847,0.82,0.94,0.69,0.08,11,17,1,5
